genome.genome_id	feature.patric_id	feature.aa_sequence_md5
1313.13767	fig|1313.13767.peg.1960	2a69138a0ec25fff8028e38aba01f6f8
1313.13767	fig|1313.13767.repeat_unit.217	
1313.13767	fig|1313.13767.peg.964	c5c1214e53d841ec39af70700a807fbc
1313.13767	fig|1313.13767.peg.1484	d8d598c6fbbf602b1454b060b9ad0948
1313.13767	fig|1313.13767.repeat.46	
1313.13767	fig|1313.13767.repeat.199	
1313.13767	fig|1313.13767.peg.363	fe518d8fd39fa0972a4d5d55fd8f645f
1313.13767	fig|1313.13767.peg.751	9db2bf95e04c770cd3fc737c5192daf5
1313.13767	fig|1313.13767.peg.1946	e745b70ce255df0384cedda0af39e4c9
1313.13767	fig|1313.13767.peg.1186	a8d44cfd208ce42c83d5bd5d50736837
1313.13767	fig|1313.13767.repeat_unit.462	
1313.13767	fig|1313.13767.rna.34	
1313.13767	fig|1313.13767.peg.757	16596a4400cfa3e76ccd202a57477b77
1313.13767	fig|1313.13767.peg.2025	ae14292a7cbdff40f2fd876bb567a561
1313.13767	fig|1313.13767.peg.1949	611cf80d3444df93153defeca8fd8b70
1313.13767	fig|1313.13767.peg.2107	a5a7a7bf227db1a1e358f64ad40f604c
1313.13767	fig|1313.13767.repeat.197	
1313.13767	fig|1313.13767.peg.10	9da0bef027a66eade3ab96aac8238925
1313.13767	fig|1313.13767.peg.1369	f928d7c5db1b53a0fe08abaab5b2ad57
1313.13767	fig|1313.13767.repeat_unit.556	
1313.13767	fig|1313.13767.peg.1194	e35474f5fcfa519cd0be99e80efae54e
1313.13767	fig|1313.13767.peg.686	29f527065f949d276acca4f672aa421a
1313.13767	fig|1313.13767.peg.786	b71d8958de68defa200121c14ff2784f
1313.13767	fig|1313.13767.peg.498	220f06aa8bd39a6e284aad5bc9c964df
1313.13767	fig|1313.13767.peg.90	026e3515d84a6632ce620a0f9f8270b1
1313.13767	fig|1313.13767.repeat.170	
1313.13767	fig|1313.13767.peg.824	8ed228a1989217eee80b6f0000f8f8f1
1313.13767	fig|1313.13767.repeat_unit.213	
1313.13767	fig|1313.13767.peg.1250	ebfe27bf1065c9bc30e63320d7b0ea80
1313.13767	fig|1313.13767.repeat_unit.274	
1313.13767	fig|1313.13767.repeat_unit.8	
1313.13767	fig|1313.13767.peg.167	628b2c75a6ae233519edb070559ec5f1
1313.13767	fig|1313.13767.rna.8	
1313.13767	fig|1313.13767.repeat_unit.78	
1313.13767	fig|1313.13767.repeat.222	
1313.13767	fig|1313.13767.peg.1361	73cb21f381bb95ae03b13204f5c44d83
1313.13767	fig|1313.13767.peg.1985	b35ec8a24eb39f80ab1eb89316f0be61
1313.13767	fig|1313.13767.repeat_unit.412	
1313.13767	fig|1313.13767.repeat_unit.609	
1313.13767	fig|1313.13767.peg.1541	22a31a3b87cd815975d830596a480116
1313.13767	fig|1313.13767.peg.27	7196cda71b535c088894fd15fedf7596
1313.13767	fig|1313.13767.peg.1778	33f7997e7a10d057afcfdf162c847faf
1313.13767	fig|1313.13767.peg.165	555fa1edfd7878845aae3fde8c37929d
1313.13767	fig|1313.13767.repeat_unit.128	
1313.13767	fig|1313.13767.peg.857	a5cef5e20e1111597a2be43c2bc1f110
1313.13767	fig|1313.13767.peg.1993	0016a3c51e68e15daf4a7a85ebe0bc1a
1313.13767	fig|1313.13767.repeat.2	
1313.13767	fig|1313.13767.peg.735	2c047a4f2ba8bd623bbc675bbaf9e07e
1313.13767	fig|1313.13767.peg.663	f49f814db7e122c4961ad200a047b388
1313.13767	fig|1313.13767.peg.1570	8e5e58772fcbaf0cdc61577704178963
1313.13767	fig|1313.13767.repeat_unit.18	
1313.13767	fig|1313.13767.peg.351	0735b97e2737414f9b9c1df42347023c
1313.13767	fig|1313.13767.peg.141	eb934652ea53d118488cbec750d5d3c1
1313.13767	fig|1313.13767.peg.1447	1f636c56f4c8be9def88b8e7d85c1342
1313.13767	fig|1313.13767.repeat_unit.610	
1313.13767	fig|1313.13767.peg.1246	ad5b08989cfae37f2e0ce01daddfe938
1313.13767	fig|1313.13767.peg.469	9c23a0b494935c8dc8f0dd3a38155a7c
1313.13767	fig|1313.13767.peg.2224	2bd8f6641337c07d32633bdb922486d6
1313.13767	fig|1313.13767.repeat.234	
1313.13767	fig|1313.13767.peg.1704	cd3bca13c6fe1c49ea8391832da5df48
1313.13767	fig|1313.13767.peg.439	223688cb7f7a43b845ff467afc07c485
1313.13767	fig|1313.13767.repeat_unit.107	
1313.13767	fig|1313.13767.repeat.126	
1313.13767	fig|1313.13767.peg.1522	b3e1bd1c86b2ea78012c22b42005b0a6
1313.13767	fig|1313.13767.peg.2248	0758f475bdcacf9411e2419428d6d668
1313.13767	fig|1313.13767.repeat_unit.597	
1313.13767	fig|1313.13767.peg.382	69e6768ee0a3d593b323445104bf4915
1313.13767	fig|1313.13767.peg.743	5e6ff2ee804da06dcefe24e0af903c21
1313.13767	fig|1313.13767.peg.1231	214a0a0690ac6f1620c92bacb085988d
1313.13767	fig|1313.13767.peg.2006	c89ebe9c985204f27d7969dbd22865c5
1313.13767	fig|1313.13767.peg.1967	4531837c56747ba30b9a8f3f5c601042
1313.13767	fig|1313.13767.repeat.48	
1313.13767	fig|1313.13767.peg.2135	c5e2f79a5d67f9296dc5a955a06c23be
1313.13767	fig|1313.13767.repeat_unit.425	
1313.13767	fig|1313.13767.peg.977	888f8a135cbc6103959dba8bf78bed72
1313.13767	fig|1313.13767.peg.1321	ad4b8850ef6b5217ba63b5b372ab693b
1313.13767	fig|1313.13767.repeat_unit.296	
1313.13767	fig|1313.13767.peg.1633	90de02d74be8c36c8fcc9e40da9ccd71
1313.13767	fig|1313.13767.peg.2194	a4e31c939e45618b9120cb74aa20923a
1313.13767	fig|1313.13767.peg.362	9752a73a400f3ea93679318255bae889
1313.13767	fig|1313.13767.peg.768	d2d28ec796b4f3e0e238f974723514d4
1313.13767	fig|1313.13767.peg.1792	f16633f64ab4cab03aaa8fd7ed221183
1313.13767	fig|1313.13767.peg.1831	22c397877cd0bef0fa20b632d3ce6b6e
1313.13767	fig|1313.13767.classifier_predicted_region.6	
1313.13767	fig|1313.13767.peg.234	a6192dd645f6c7684e946e91bfdb4d33
1313.13767	fig|1313.13767.peg.1302	50cccc2e8d7666c40bc154be21ba1c71
1313.13767	fig|1313.13767.repeat_unit.446	
1313.13767	fig|1313.13767.peg.1244	316fc332e13472f9fbc79655b7122fef
1313.13767	fig|1313.13767.peg.411	115aede109e3c51068c8a90cdee98726
1313.13767	fig|1313.13767.repeat.64	
1313.13767	fig|1313.13767.peg.2027	7e2d62f1e31a0785a1a9716298bae85a
1313.13767	fig|1313.13767.peg.205	146a24945c5e14653a63aa9756eab05b
1313.13767	fig|1313.13767.peg.74	a683cfd71df570eedcaa96c6db7c1cd5
1313.13767	fig|1313.13767.peg.880	212bbbbc27eb4db7307bb6575a29b0a3
1313.13767	fig|1313.13767.peg.980	c5a64828402974362e3ba2ac005d6225
1313.13767	fig|1313.13767.misc_binding.3	
1313.13767	fig|1313.13767.repeat_unit.132	
1313.13767	fig|1313.13767.peg.1517	37dc41628923de4dbc571090d3b6db15
1313.13767	fig|1313.13767.peg.1573	0a29ab91b6b80406f4e9b9235cdd8c87
1313.13767	fig|1313.13767.peg.1141	397d3e4aedbfe48e20b46afeb686db11
1313.13767	fig|1313.13767.peg.900	c6a22798b744ebb952fe0c3b35529d2e
1313.13767	fig|1313.13767.peg.1909	0da1953cbc755f1c60fc031ce6066960
1313.13767	fig|1313.13767.peg.1812	88cce12b6210f83023accf0ebc3b218a
1313.13767	fig|1313.13767.peg.808	db73060ec922931ebfafdcade8597f54
1313.13767	fig|1313.13767.peg.601	cb587c776a5d985ecaa5c0e7d53a575a
1313.13767	fig|1313.13767.peg.2213	8584f817013dcb72811687a7cc1c3920
1313.13767	fig|1313.13767.repeat_unit.480	
1313.13767	fig|1313.13767.repeat_unit.268	
1313.13767	fig|1313.13767.peg.312	e6956c8e1420b1915b8e1a9e462daf49
1313.13767	fig|1313.13767.peg.1240	0d90727029df868b0ae5503b2b131220
1313.13767	fig|1313.13767.repeat_unit.186	
1313.13767	fig|1313.13767.peg.1554	1b592b4fb4d3a141c1dfce6f5c23b265
1313.13767	fig|1313.13767.repeat.251	
1313.13767	fig|1313.13767.peg.271	64b61d3b170ddb680c9e9cfcf0849067
1313.13767	fig|1313.13767.peg.1011	918fbcccf3aad96c46b1f637635f3b37
1313.13767	fig|1313.13767.peg.473	93b697c8546f6675411aeb824cc50461
1313.13767	fig|1313.13767.peg.2112	3aac2ba8db2b6341967ccc131d43c8ef
1313.13767	fig|1313.13767.peg.1776	8ac739b7b1a15b37f3449996886b9ded
1313.13767	fig|1313.13767.repeat.118	
1313.13767	fig|1313.13767.peg.1883	16f80ab436690cc35c2bf9e0bb39f450
1313.13767	fig|1313.13767.peg.1597	e6f09e156e59d27ec203843548c3fa86
1313.13767	fig|1313.13767.peg.239	5da372537de5bacd79d810383b802109
1313.13767	fig|1313.13767.repeat.41	
1313.13767	fig|1313.13767.repeat_unit.418	
1313.13767	fig|1313.13767.peg.1262	94d0d9bce7ace56556e6f750973693b4
1313.13767	fig|1313.13767.peg.1350	a8c5a95f6039b74b9577cebf5241f32e
1313.13767	fig|1313.13767.repeat_unit.422	
1313.13767	fig|1313.13767.repeat.236	
1313.13767	fig|1313.13767.peg.1273	b762eba6c2fe07f39475b72366ba00e4
1313.13767	fig|1313.13767.peg.1686	9960fcc587218e309aec080fbb631a1d
1313.13767	fig|1313.13767.peg.1551	f4d98fdb062a5b7810a7105fae3f96f3
1313.13767	fig|1313.13767.rna.3	
1313.13767	fig|1313.13767.peg.410	ef75e602594c1f96a864ca94ca38de64
1313.13767	fig|1313.13767.peg.1228	d9f539e5aace225faf79cd305d7bc2f2
1313.13767	fig|1313.13767.peg.1120	83612a74c5d40b4cea16c3e3cbcbeebc
1313.13767	fig|1313.13767.repeat_unit.454	
1313.13767	fig|1313.13767.peg.793	9718485795c5b170bf68beb4bbe94e3d
1313.13767	fig|1313.13767.peg.1449	6ef4b8ac19b7238a46ec5029846c4492
1313.13767	fig|1313.13767.peg.216	8f65c255ffadb1f9ec01d6f470ba3d08
1313.13767	fig|1313.13767.peg.1664	d868274ed49d0d4ef731baf04155036f
1313.13767	fig|1313.13767.repeat_unit.120	
1313.13767	fig|1313.13767.repeat_unit.315	
1313.13767	fig|1313.13767.peg.464	5fbcea9ae331fd83bbe79456ff2d2e73
1313.13767	fig|1313.13767.peg.134	3fbca0862ac33d108392c21022cc2e58
1313.13767	fig|1313.13767.repeat_unit.374	
1313.13767	fig|1313.13767.peg.2065	6e996d876aab096ad2f0540e52e85792
1313.13767	fig|1313.13767.repeat_unit.554	
1313.13767	fig|1313.13767.repeat_unit.437	
1313.13767	fig|1313.13767.peg.525	6ab55ab13ffb245569fd7df2a6f31bf3
1313.13767	fig|1313.13767.peg.1826	6ed6e2869f2eb7a1a5d5f1e10a04f157
1313.13767	fig|1313.13767.peg.1760	658cde2f530b5b1b47b554bfa930bb23
1313.13767	fig|1313.13767.peg.546	4724f590ccce22c52f2003a2d470348e
1313.13767	fig|1313.13767.repeat_unit.430	
1313.13767	fig|1313.13767.peg.1305	467ef7d402eb252bdef4d8001dadfbb0
1313.13767	fig|1313.13767.peg.2191	9820cf5b727bcfb819aa472fab4eb348
1313.13767	fig|1313.13767.peg.1590	63ebe1d69302f402c06f7eb75d441480
1313.13767	fig|1313.13767.rna.27	
1313.13767	fig|1313.13767.peg.2237	6c14e1b17cd747ecab23d2d3626ac919
1313.13767	fig|1313.13767.peg.395	2150e3b50dd2f31df829fb134d884299
1313.13767	fig|1313.13767.peg.952	06e89ddd85bde04caf0cc3cca3c23ca9
1313.13767	fig|1313.13767.repeat_unit.527	
1313.13767	fig|1313.13767.peg.1067	0633e330fe23fb570699b3e95c2ad01c
1313.13767	fig|1313.13767.peg.2013	bf8fb91382e9c0fb753166f471510237
1313.13767	fig|1313.13767.peg.2201	0ac6059762d601bf19288068a2a35848
1313.13767	fig|1313.13767.peg.353	7dccd964408ef11da4797f179db10f2f
1313.13767	fig|1313.13767.peg.22	207a6ee959f7580cfd2331e8382068d4
1313.13767	fig|1313.13767.peg.1800	c2dda3c26c3df06b1ad394aac1188d9a
1313.13767	fig|1313.13767.peg.1307	b2c7336352d8ef8f65aafe9be81a683f
1313.13767	fig|1313.13767.peg.2158	430e680beba74d4ca9ede886ecc06d7e
1313.13767	fig|1313.13767.peg.953	c7ca9dcbe44f20d535e715249469a28f
1313.13767	fig|1313.13767.peg.1485	26ace2811096994f75922024a3e4e30e
1313.13767	fig|1313.13767.peg.2128	cf35a686d96b8c9ad28f3a3d4094ecfc
1313.13767	fig|1313.13767.peg.682	8505472a0b60750da25a208f1f42da5b
1313.13767	fig|1313.13767.peg.1288	0043b11780506294e153246bf1faf80e
1313.13767	fig|1313.13767.peg.2216	1de1e3d002455c28264b395c863850bf
1313.13767	fig|1313.13767.peg.139	893c6802e2d4ac59e08885ac1261d59f
1313.13767	fig|1313.13767.peg.2054	437caa59bec08d20690d99b6d80e4d2f
1313.13767	fig|1313.13767.peg.67	87a598973323224cc3e0a0ca19453aa2
1313.13767	fig|1313.13767.rna.21	
1313.13767	fig|1313.13767.peg.984	f07d4bddd04e5003a44e8f3161560ef9
1313.13767	fig|1313.13767.peg.1605	b50765d6bc45f817d408ad9b71038d80
1313.13767	fig|1313.13767.repeat_unit.575	
1313.13767	fig|1313.13767.peg.1927	30647ffc50338c4f01afd655f0c8617e
1313.13767	fig|1313.13767.peg.2119	5002c3ebd690628e05f47dd9ee5782b7
1313.13767	fig|1313.13767.repeat_unit.148	
1313.13767	fig|1313.13767.repeat_unit.353	
1313.13767	fig|1313.13767.peg.515	dd41699ea74d19b449b7d0cd84e2ceb5
1313.13767	fig|1313.13767.peg.1874	af6c0edcf7d95dc68c9a59378846ac74
1313.13767	fig|1313.13767.repeat_unit.488	
1313.13767	fig|1313.13767.repeat_unit.560	
1313.13767	fig|1313.13767.peg.970	412f80b31637d60c0be642f50dcdcd63
1313.13767	fig|1313.13767.peg.1754	2463fc4c7fadcc34fc6c0fbdb444902f
1313.13767	fig|1313.13767.peg.2053	4e3da8d3723a4dfe0d16819495999e29
1313.13767	fig|1313.13767.peg.1613	e93bbe5b4e908b71fd2e077f2b31839d
1313.13767	fig|1313.13767.peg.1925	8f24d5ba190d3d96d37bc64e64db7224
1313.13767	fig|1313.13767.repeat_unit.236	
1313.13767	fig|1313.13767.peg.890	28eb5a54f651b9276136e8fddcaead31
1313.13767	fig|1313.13767.repeat.5	
1313.13767	fig|1313.13767.peg.1071	b08b941f86cfc1c8fc8ae32f4281949b
1313.13767	fig|1313.13767.peg.2090	16cd5e71d0e6c8659bf3499fe58990b2
1313.13767	fig|1313.13767.peg.1892	c7b1cf9a43b9e1e413f63b375789760d
1313.13767	fig|1313.13767.peg.1537	ede8ada905b5653646262420327d5ac4
1313.13767	fig|1313.13767.peg.1408	112fb6c785e0e4fa2d99cfca55154284
1313.13767	fig|1313.13767.repeat_unit.405	
1313.13767	fig|1313.13767.peg.721	c576f33ae3ae8e9bbe4506f4dd1d0f35
1313.13767	fig|1313.13767.peg.1019	c2e77b198cbc99f2f24bf0e5171fb67e
1313.13767	fig|1313.13767.peg.623	40e1f6f9d03249ed46c00c30090ae19e
1313.13767	fig|1313.13767.peg.660	184dcf93b3c44af49e5800f2becbc966
1313.13767	fig|1313.13767.peg.1224	372010d974a8d562a13553216ccaf6a3
1313.13767	fig|1313.13767.peg.1135	cb3cc9cd366f75de675eec6f4d49aa78
1313.13767	fig|1313.13767.repeat.240	
1313.13767	fig|1313.13767.peg.986	cc1e23898b76c91269abbb2ec052e7c7
1313.13767	fig|1313.13767.peg.2160	b0716c1e96d34f02c2f0d6c7fde2f057
1313.13767	fig|1313.13767.peg.2057	219e70293f7595a8769a126ea97a03e3
1313.13767	fig|1313.13767.peg.2176	730766b0126da73d895171dc99457ce2
1313.13767	fig|1313.13767.repeat_unit.404	
1313.13767	fig|1313.13767.peg.994	59cc05f385697555241c65354ef88051
1313.13767	fig|1313.13767.repeat_unit.250	
1313.13767	fig|1313.13767.repeat.184	
1313.13767	fig|1313.13767.peg.1601	34451b5f090d1ba151df8496afb7ec89
1313.13767	fig|1313.13767.peg.1809	24230fb41772074578dfde1dc0d3e1b1
1313.13767	fig|1313.13767.repeat.153	
1313.13767	fig|1313.13767.peg.1593	ea2eaa5a054deaa8cc09d71902940787
1313.13767	fig|1313.13767.peg.2039	d6c837d356bd0a1cd486d624e2636573
1313.13767	fig|1313.13767.peg.461	2ce11934204f1498828ee7dd36425cd2
1313.13767	fig|1313.13767.peg.163	05da1bc9df5cfed24a566d8a4efd56fb
1313.13767	fig|1313.13767.peg.289	27711f0c7dac1c3a56316c456b700818
1313.13767	fig|1313.13767.peg.1472	aca5f8f2ba4c62b76b1778cfcaee30f0
1313.13767	fig|1313.13767.repeat_unit.487	
1313.13767	fig|1313.13767.peg.2193	b0cbf7d0a411c6c3f6a4538113170887
1313.13767	fig|1313.13767.peg.1563	c28f6293b29c2c6b8bde681b656c1260
1313.13767	fig|1313.13767.repeat.110	
1313.13767	fig|1313.13767.peg.1523	a439fa565666a1d4a53341c3bc32800e
1313.13767	fig|1313.13767.peg.592	129af5252c0cf0b11a8ad1490bcad8a3
1313.13767	fig|1313.13767.peg.2099	7abb0676b83ea1759aa0ede8c2ff0122
1313.13767	fig|1313.13767.peg.968	0123d77a1ed8b788b9163976436b6c97
1313.13767	fig|1313.13767.repeat_unit.277	
1313.13767	fig|1313.13767.peg.172	cf743c54b3ade50bda3355cd7c5888c9
1313.13767	fig|1313.13767.repeat_unit.606	
1313.13767	fig|1313.13767.repeat_unit.194	
1313.13767	fig|1313.13767.peg.790	155986a17889f7d1b5624377292f1449
1313.13767	fig|1313.13767.peg.264	2dcd6c8dd02e9e34a6a5713f06e7c345
1313.13767	fig|1313.13767.peg.999	6a49a257e6a1353670de7185d196b452
1313.13767	fig|1313.13767.peg.1451	184a6f3721450c4ea41c03e715865297
1313.13767	fig|1313.13767.repeat_unit.113	
1313.13767	fig|1313.13767.repeat_unit.117	
1313.13767	fig|1313.13767.repeat_unit.379	
1313.13767	fig|1313.13767.peg.886	e043e4ab9ae3aec2fcec9904e6c6ff64
1313.13767	fig|1313.13767.peg.2021	a635752e5ad334b072b0b570d24c0fa2
1313.13767	fig|1313.13767.peg.1497	5a5d951d1a7df63de74b39b94d5754de
1313.13767	fig|1313.13767.peg.436	79795071e363308ac62e47e6cb5d907d
1313.13767	fig|1313.13767.peg.1108	1df442051c612b7540877434de4c9b78
1313.13767	fig|1313.13767.repeat_unit.551	
1313.13767	fig|1313.13767.peg.1827	88575a8144f73b9726a31f4bd93e91a5
1313.13767	fig|1313.13767.peg.1499	c8e46909133d75145369264ac3a29cce
1313.13767	fig|1313.13767.repeat_unit.285	
1313.13767	fig|1313.13767.peg.1731	5a12c773846480f1100db9316094b4b8
1313.13767	fig|1313.13767.peg.1154	d49effe64f71978a54138aef047244e1
1313.13767	fig|1313.13767.rna.41	
1313.13767	fig|1313.13767.rna.16	
1313.13767	fig|1313.13767.peg.1199	3621e81680e8c2fd739b968025a1f87b
1313.13767	fig|1313.13767.repeat_unit.44	
1313.13767	fig|1313.13767.peg.434	c61cc3b43f523532625af7a3a39126c9
1313.13767	fig|1313.13767.peg.1036	fa7bd3834854b947c2a1265bfb15bd42
1313.13767	fig|1313.13767.peg.1532	821a0eb75086cbf7a7ff41afee6de2b5
1313.13767	fig|1313.13767.peg.1740	7a2d482fd70bf1e512d77a099d9cf435
1313.13767	fig|1313.13767.peg.784	64a338d140064ec0c3c8f741e2b2b117
1313.13767	fig|1313.13767.repeat.65	
1313.13767	fig|1313.13767.peg.727	c9fa62c64804b5e1c322506c07a96ddf
1313.13767	fig|1313.13767.repeat_unit.397	
1313.13767	fig|1313.13767.peg.2154	c9398d03b7c18dc34cc5fa6c73961ec6
1313.13767	fig|1313.13767.peg.809	a38ef72764c38369729c5dd4104f5bf8
1313.13767	fig|1313.13767.peg.1803	abec018d370d6f202f6cfb555c2d34b1
1313.13767	fig|1313.13767.repeat_unit.259	
1313.13767	fig|1313.13767.repeat.166	
1313.13767	fig|1313.13767.peg.213	c19f946022bb9139b4e303e9ae955ae6
1313.13767	fig|1313.13767.peg.81	670091dfa8df3d7067131ce9ea1acd7f
1313.13767	fig|1313.13767.peg.1829	1555b3826a30a981f5597291e6bb5cbd
1313.13767	fig|1313.13767.rna.37	
1313.13767	fig|1313.13767.peg.1917	d50e99f203b2fd0194dbbc0825cb8c21
1313.13767	fig|1313.13767.peg.1106	65d0a21c016f9c9f4459c641b46cb739
1313.13767	fig|1313.13767.peg.228	b717825e8fe7e4dca8393df5de88def9
1313.13767	fig|1313.13767.repeat_unit.134	
1313.13767	fig|1313.13767.peg.263	05ccaf69741ccba07088c8bfecf9c29e
1313.13767	fig|1313.13767.peg.548	dbe89814fead357dcb1a28f2af2afc4b
1313.13767	fig|1313.13767.peg.2163	2c73b15335ec717cdf599aaff29b15f7
1313.13767	fig|1313.13767.repeat.71	
1313.13767	fig|1313.13767.repeat.237	
1313.13767	fig|1313.13767.peg.1239	3a79218df5692f4776fafbf50592d94c
1313.13767	fig|1313.13767.peg.1871	411e2a7d89f70a955bfbcf2caf4ccc48
1313.13767	fig|1313.13767.peg.132	da7472aa1ed6c75422ea2b5f2f349fe0
1313.13767	fig|1313.13767.peg.1586	61b04a0ce81fe4fe522084e8e188fa85
1313.13767	fig|1313.13767.peg.348	65d448af6aab6c7eaf4366e0b478e6dc
1313.13767	fig|1313.13767.peg.2146	a16ac95de09bf33e09dc2c40dfc0407a
1313.13767	fig|1313.13767.peg.388	40753b67e232200b2c1db4463595d352
1313.13767	fig|1313.13767.peg.1292	0c387693717c613718fbeb83e4af75fe
1313.13767	fig|1313.13767.peg.985	39a45aa911e3cf58e3aa6a15708a7f9b
1313.13767	fig|1313.13767.peg.1728	8c106def27089bf5016de904df9fd115
1313.13767	fig|1313.13767.peg.1190	1109e441a56ec8f6a2b00b9088aaf786
1313.13767	fig|1313.13767.repeat_unit.14	
1313.13767	fig|1313.13767.repeat_unit.376	
1313.13767	fig|1313.13767.repeat_unit.571	
1313.13767	fig|1313.13767.peg.137	c727ea619b7b5182c3f68ce4ed548b05
1313.13767	fig|1313.13767.peg.1914	c5a2d25e00dea69b62c27877fc73342b
1313.13767	fig|1313.13767.repeat_unit.176	
1313.13767	fig|1313.13767.peg.1312	bb1fb756cd626e11e3cf7715f2dab4d5
1313.13767	fig|1313.13767.repeat.276	
1313.13767	fig|1313.13767.peg.782	91c226bdc145a129df03eb1e473f5fa3
1313.13767	fig|1313.13767.repeat_unit.159	
1313.13767	fig|1313.13767.peg.1495	63111de0a1db3ff0f9ad4ecc174975c5
1313.13767	fig|1313.13767.peg.843	ae8ccfcffe151c6ac68789212873e8e5
1313.13767	fig|1313.13767.peg.1729	4a53e288c433ea837f62a9c20e3b63b6
1313.13767	fig|1313.13767.peg.1049	a618bf74fc4d0fa94a905013268d0106
1313.13767	fig|1313.13767.peg.371	d96518c4395c26e9d38c293133c35b42
1313.13767	fig|1313.13767.peg.1296	f762917cda19dbd09175b0f34a117d0e
1313.13767	fig|1313.13767.peg.317	b6d3d43f3ea2af6c375523c63a24e366
1313.13767	fig|1313.13767.peg.1142	d5ef11a9e619040e6fa8fb984790f038
1313.13767	fig|1313.13767.repeat.63	
1313.13767	fig|1313.13767.peg.1798	d185694ff273d0c00500479dc1872198
1313.13767	fig|1313.13767.repeat.259	
1313.13767	fig|1313.13767.peg.734	ad9c89ecaa623e42ccf1b23638bd66dc
1313.13767	fig|1313.13767.peg.787	a2268bb3d1f8fadf284db7e78fbc0105
1313.13767	fig|1313.13767.repeat.103	
1313.13767	fig|1313.13767.peg.576	e4ccc91248e2928817ecfbf948f693d7
1313.13767	fig|1313.13767.repeat_unit.219	
1313.13767	fig|1313.13767.peg.201	963767cf073b78390502d54293263202
1313.13767	fig|1313.13767.repeat_unit.57	
1313.13767	fig|1313.13767.peg.133	b944ce9ba1be9821206352501a7690db
1313.13767	fig|1313.13767.peg.1865	5df1d25737fa27ef03de20101610d966
1313.13767	fig|1313.13767.peg.1322	3a3c96dfd61bda7ee49641125bc10a99
1313.13767	fig|1313.13767.peg.1247	18072dc4c759e08ecfe9384976253f2c
1313.13767	fig|1313.13767.repeat_unit.216	
1313.13767	fig|1313.13767.peg.1877	f076212b1575be1a7801c310be760681
1313.13767	fig|1313.13767.peg.1745	d9b7035fb700e68d42a0c5b31da078aa
1313.13767	fig|1313.13767.peg.972	c0a6a4f08e0fa8b12517cd3d1c8499c9
1313.13767	fig|1313.13767.peg.511	066e97b677fd53b40f5d139ab28c4ca2
1313.13767	fig|1313.13767.peg.427	4210903f3cfad3dd50cb766e2d59858f
1313.13767	fig|1313.13767.repeat_unit.77	
1313.13767	fig|1313.13767.peg.1007	38c9f64b16097fe306957b7d26440baf
1313.13767	fig|1313.13767.peg.705	6fe72f99ef182fc2b32fcf66bfd9157e
1313.13767	fig|1313.13767.peg.915	ee7b43d21c5430bd097146825e8136e9
1313.13767	fig|1313.13767.repeat_unit.271	
1313.13767	fig|1313.13767.peg.711	fcb93fb24b23a829058dadc5e8fd4baa
1313.13767	fig|1313.13767.peg.1286	27b6f3d8fd76dd8beb88a79ec7d9214d
1313.13767	fig|1313.13767.peg.238	cd0f53ed9e00624e547fc67a2746e8b5
1313.13767	fig|1313.13767.repeat_unit.267	
1313.13767	fig|1313.13767.peg.93	8682a24491d44cc985f5a5146004e121
1313.13767	fig|1313.13767.peg.1814	3c2389a1a847221b2ab554aaac5893a0
1313.13767	fig|1313.13767.peg.2168	d5b6f358e4ab54e46d1ceef61412b2a3
1313.13767	fig|1313.13767.peg.60	f13a93358855a97d4e702aa82f1fe7e0
1313.13767	fig|1313.13767.repeat_unit.563	
1313.13767	fig|1313.13767.repeat_unit.355	
1313.13767	fig|1313.13767.peg.126	20280427a0b7501ca78ac25887df2e2e
1313.13767	fig|1313.13767.peg.1840	a2ecefd0671f522780211b3056a7be99
1313.13767	fig|1313.13767.peg.373	9986e611d78d1d1e9bf620bd99587b2f
1313.13767	fig|1313.13767.repeat.89	
1313.13767	fig|1313.13767.repeat_unit.594	
1313.13767	fig|1313.13767.peg.1063	787fdc49273aa8532d9cb740c765ac67
1313.13767	fig|1313.13767.peg.614	485d18d9264e26b063a01b15b6bfaf7a
1313.13767	fig|1313.13767.peg.1975	b178b034a454a2f6a10f4fc33bb86fec
1313.13767	fig|1313.13767.peg.336	6f3f71234a4f72f632705902f80f2dea
1313.13767	fig|1313.13767.peg.2050	d3e773341a68b973318049f32cf7b664
1313.13767	fig|1313.13767.repeat_unit.596	
1313.13767	fig|1313.13767.peg.1595	b5f28840332cfd2ef648eb4f3204c3f3
1313.13767	fig|1313.13767.peg.1209	8b15cdabcfa5b3a6a42c392090bf2ab9
